+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 147
Ac02g019011 535.00 Sb01g483600 4836.00 -1
Ac02g020617 574.00 Sb01g485900 4859.00 -1
>LOCALE p-value : 0.00

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 29
Ac12g000196 509.00 Sb05g175800 1758.00 1
Ac12g000187 516.00 Sb05g176700 1767.00 1
Ac12g000186 517.00 Sb05g177800 1778.00 -1
Ac12g000185 518.00 Sb05g177900 1779.00 1
Ac12g000181 522.00 Sb05g178100 1781.00 -1
Ac12g000180 523.00 Sb05g178300 1783.00 1
Ac12g000176 527.00 Sb05g179300 1793.00 1
Ac12g000172 531.00 Sb05g180700 1807.00 1
Ac12g000171 532.00 Sb05g180800 1808.00 1
Ac12g000170 533.00 Sb05g180900 1809.00 1
Ac12g000168 535.00 Sb05g182300 1823.00 1
Ac12g000160 542.00 Sb05g184200 1842.00 -1
Ac12g000158 544.00 Sb05g184300 1843.00 1
Ac12g000152 550.00 Sb05g187400 1874.00 1
Ac12g000151 551.00 Sb05g187500 1875.00 -1
Ac12g000150 552.00 Sb05g188100 1881.00 -1
Ac12g000149 553.00 Sb05g188200 1882.00 1
Ac12g000148 554.00 Sb05g188400 1884.00 1
Ac12g000144 558.00 Sb05g191600 1916.00 -1
Ac12g000141 561.00 Sb05g192000 1920.00 -1
Ac12g000131 571.00 Sb05g194200 1942.00 -1
Ac12g000115 585.00 Sb05g194800 1948.00 1
Ac12g000113 587.00 Sb05g194900 1949.00 -1
Ac12g000081 619.00 Sb05g195800 1958.00 -1
Ac12g000075 622.00 Sb05g196700 1967.00 1
Ac12g000070 630.00 Sb05g196900 1969.00 -1
Ac12g000067 633.00 Sb05g197000 1970.00 1
Ac12g000058 642.00 Sb05g198100 1981.00 1
Ac12g000049 650.00 Sb05g200800 2008.00 -1
>LOCALE p-value : 0.00

the 2th path length 15
Ac12g000246 458.00 Sb05g144300 1443.00 1
Ac12g000252 452.00 Sb05g145300 1453.00 1
Ac12g000254 450.00 Sb05g145400 1454.00 1
Ac12g000255 449.00 Sb05g147800 1478.00 1
Ac12g000259 445.00 Sb05g149200 1492.00 -1
Ac12g000261 443.00 Sb05g149300 1493.00 1
Ac12g000266 438.00 Sb05g149400 1494.00 1
Ac12g000267 437.00 Sb05g149500 1495.00 -1
Ac12g000273 431.00 Sb05g149700 1497.00 1
Ac12g000277 427.00 Sb05g150900 1509.00 -1
Ac12g000285 420.00 Sb05g155600 1556.00 -1
Ac12g000286 419.00 Sb05g155700 1557.00 -1
Ac12g000289 416.00 Sb05g156100 1561.00 -1
Ac12g000291 414.00 Sb05g160100 1601.00 -1
Ac12g000335 370.00 Sb05g162600 1626.00 1
>LOCALE p-value : 0.00

the 3th path length 8
Ac12g000236 468.00 Sb05g162600 1626.00 1
Ac12g000231 473.00 Sb05g164800 1648.00 1
Ac12g000221 483.00 Sb05g165800 1658.00 -1
Ac12g000217 487.00 Sb05g167700 1677.00 1
Ac12g000215 489.00 Sb05g167800 1678.00 -1
Ac12g000214 490.00 Sb05g168100 1681.00 1
Ac12g000213 491.00 Sb05g168200 1682.00 1
Ac12g000212 492.00 Sb05g168400 1684.00 -1
>LOCALE p-value : 0.00

the 4th path length 6
Ac12g000600 110.00 Sb05g024300 243.00 1
Ac12g000614 96.00 Sb05g025900 259.00 -1
Ac12g000618 92.00 Sb05g028800 288.00 1
Ac12g000627 83.00 Sb05g030600 306.00 -1
Ac12g000634 76.00 Sb05g032400 324.00 1
Ac12g000681 30.00 Sb05g032500 325.00 1
>LOCALE p-value : 0.00

the 5th path length 6
Ac12g000574 135.00 Sb05g012600 126.00 -1
Ac12g000578 131.00 Sb05g015300 153.00 1
Ac12g000579 130.00 Sb05g015400 154.00 1
Ac12g000582 127.00 Sb05g016700 167.00 1
Ac12g000583 126.00 Sb05g017300 173.00 1
Ac12g000634 76.00 Sb05g018500 185.00 1
>LOCALE p-value : 0.00

the 6th path length 5
Ac12g000638 72.00 Sb05g203800 2038.00 -1
Ac12g000650 61.00 Sb05g204100 2041.00 -1
Ac12g000660 51.00 Sb05g207500 2075.00 -1
Ac12g000693 19.00 Sb05g211500 2115.00 -1
Ac12g000706 6.00 Sb05g212800 2128.00 -1
>LOCALE p-value : 0.00

the 7th path length 4
Ac12g000536 171.00 Sb05g224800 2248.00 1
Ac12g000530 177.00 Sb05g228000 2280.00 -1
Ac12g000517 190.00 Sb05g228900 2289.00 1
Ac12g000510 197.00 Sb05g229400 2294.00 1
>LOCALE p-value : 0.01

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 142
Ac23g007253 362.00 Sb03g326000 3260.00 -1
Ac23g007249 358.00 Sb03g326500 3265.00 -1
Ac23g007248 357.00 Sb03g326800 3268.00 -1
Ac23g007245 354.00 Sb03g327100 3271.00 -1
Ac23g007244 353.00 Sb03g327200 3272.00 -1
Ac23g007241 350.00 Sb03g327800 3278.00 1
Ac23g007240 349.00 Sb03g327900 3279.00 1
Ac23g007235 346.00 Sb03g328000 3280.00 1
Ac23g007234 345.00 Sb03g328200 3282.00 -1
Ac23g007231 342.00 Sb03g328400 3284.00 -1
Ac23g007230 341.00 Sb03g328600 3286.00 1
Ac23g007228 339.00 Sb03g328800 3288.00 -1
Ac23g007224 335.00 Sb03g328900 3289.00 1
Ac23g007223 334.00 Sb03g329000 3290.00 1
Ac23g007222 333.00 Sb03g329100 3291.00 -1
Ac23g007221 332.00 Sb03g329200 3292.00 1
Ac23g007216 327.00 Sb03g329500 3295.00 1
Ac23g007215 326.00 Sb03g329800 3298.00 -1
Ac23g007214 325.00 Sb03g329900 3299.00 -1
Ac23g007213 324.00 Sb03g330000 3300.00 -1
Ac23g007212 323.00 Sb03g330200 3302.00 -1
Ac23g007207 318.00 Sb03g330700 3307.00 -1
Ac23g007205 316.00 Sb03g331000 3310.00 1
Ac23g007204 315.00 Sb03g331100 3311.00 1
Ac23g007199 310.00 Sb03g331400 3314.00 -1
Ac23g007198 309.00 Sb03g331500 3315.00 -1
Ac23g007194 305.00 Sb03g332000 3320.00 -1
Ac23g007192 303.00 Sb03g332200 3322.00 1
Ac23g007190 301.00 Sb03g332400 3324.00 -1
Ac23g007189 300.00 Sb03g332500 3325.00 1
Ac23g007188 299.00 Sb03g332800 3328.00 -1
Ac23g007187 298.00 Sb03g333000 3330.00 -1
Ac23g007168 281.00 Sb03g333100 3331.00 1
Ac23g007167 280.00 Sb03g333200 3332.00 -1
Ac23g007165 278.00 Sb03g333700 3337.00 1
Ac23g007164 277.00 Sb03g333800 3338.00 1
Ac23g007161 274.00 Sb03g334100 3341.00 -1
Ac23g007158 271.00 Sb03g334300 3343.00 1
Ac23g007154 268.00 Sb03g335100 3351.00 -1
Ac23g007153 267.00 Sb03g335200 3352.00 -1
Ac23g007151 265.00 Sb03g335300 3353.00 1
Ac23g007150 264.00 Sb03g335400 3354.00 1
Ac23g007149 263.00 Sb03g335700 3357.00 -1
Ac23g007146 260.00 Sb03g336000 3360.00 -1
Ac23g007145 259.00 Sb03g336100 3361.00 -1
Ac23g007143 257.00 Sb03g336300 3363.00 -1
Ac23g007140 254.00 Sb03g336400 3364.00 1
Ac23g007137 251.00 Sb03g336500 3365.00 -1
Ac23g007136 250.00 Sb03g336700 3367.00 1
Ac23g007131 245.00 Sb03g336800 3368.00 -1
Ac23g007130 244.00 Sb03g336900 3369.00 -1
Ac23g007127 241.00 Sb03g337200 3372.00 -1
Ac23g007124 238.00 Sb03g337400 3374.00 1
Ac23g007123 237.00 Sb03g337900 3379.00 -1
Ac23g007121 235.00 Sb03g338000 3380.00 1
Ac23g007120 234.00 Sb03g338200 3382.00 -1
Ac23g007115 229.00 Sb03g338400 3384.00 1
Ac23g007110 224.00 Sb03g338900 3389.00 -1
Ac23g007102 216.00 Sb03g340100 3401.00 -1
Ac23g007100 214.00 Sb03g340300 3403.00 1
Ac23g007096 210.00 Sb03g340800 3408.00 1
Ac23g007094 208.00 Sb03g341000 3410.00 -1
Ac23g007089 203.00 Sb03g341500 3415.00 1
Ac23g007087 201.00 Sb03g341600 3416.00 1
Ac23g007086 200.00 Sb03g341800 3418.00 -1
Ac23g007083 197.00 Sb03g342000 3420.00 -1
Ac23g007078 192.00 Sb03g342200 3422.00 -1
Ac23g007077 191.00 Sb03g342400 3424.00 -1
Ac23g007076 190.00 Sb03g342500 3425.00 -1
Ac23g007073 188.00 Sb03g342800 3428.00 1
Ac23g007072 187.00 Sb03g342900 3429.00 -1
Ac23g007068 183.00 Sb03g343200 3432.00 -1
Ac23g007058 173.00 Sb03g344200 3442.00 1
Ac23g007047 163.00 Sb03g345000 3450.00 -1
Ac23g007046 162.00 Sb03g345100 3451.00 -1
Ac23g007044 160.00 Sb03g345300 3453.00 -1
Ac23g007043 159.00 Sb03g345400 3454.00 1
Ac23g007041 157.00 Sb03g345600 3456.00 -1
Ac23g007040 156.00 Sb03g345700 3457.00 1
Ac23g007035 151.00 Sb03g346000 3460.00 1
Ac23g007034 150.00 Sb03g346200 3462.00 1
Ac23g007033 149.00 Sb03g346400 3464.00 -1
Ac23g007032 148.00 Sb03g346500 3465.00 -1
Ac23g007030 146.00 Sb03g346600 3466.00 1
Ac23g007027 143.00 Sb03g346700 3467.00 -1
Ac23g007025 141.00 Sb03g347300 3473.00 1
Ac23g007022 138.00 Sb03g347500 3475.00 -1
Ac23g007020 136.00 Sb03g347600 3476.00 1
Ac23g007018 134.00 Sb03g347800 3478.00 1
Ac23g007017 133.00 Sb03g347900 3479.00 -1
Ac23g007013 129.00 Sb03g348300 3483.00 -1
Ac23g007012 128.00 Sb03g348400 3484.00 1
Ac23g007011 127.00 Sb03g348500 3485.00 -1
Ac23g007008 124.00 Sb03g348700 3487.00 -1
Ac23g007006 122.00 Sb03g348800 3488.00 -1
Ac23g007003 119.00 Sb03g349000 3490.00 1
Ac23g015483 116.00 Sb03g349300 3493.00 1
Ac23g015474 108.00 Sb03g349600 3496.00 -1
Ac23g015466 101.00 Sb03g350700 3507.00 -1
Ac23g015465 100.00 Sb03g350800 3508.00 1
Ac23g015463 98.00 Sb03g350900 3509.00 1
Ac23g015461 96.00 Sb03g351000 3510.00 1
Ac23g015458 93.00 Sb03g351900 3519.00 1
Ac23g015453 88.00 Sb03g352300 3523.00 -1
Ac23g015451 86.00 Sb03g352500 3525.00 1
Ac23g015448 83.00 Sb03g352800 3528.00 -1
Ac23g015447 82.00 Sb03g353200 3532.00 -1
Ac23g015444 79.00 Sb03g353400 3534.00 1
Ac23g015443 78.00 Sb03g353500 3535.00 1
Ac23g015441 76.00 Sb03g353600 3536.00 -1
Ac23g015434 70.00 Sb03g353800 3538.00 1
Ac23g015432 68.00 Sb03g354000 3540.00 -1
Ac23g015431 67.00 Sb03g354500 3545.00 1
Ac23g015430 66.00 Sb03g355000 3550.00 1
Ac23g015429 65.00 Sb03g355200 3552.00 -1
Ac23g015428 64.00 Sb03g355300 3553.00 1
Ac23g015427 63.00 Sb03g355500 3555.00 -1
Ac23g015425 61.00 Sb03g355900 3559.00 1
Ac23g015423 59.00 Sb03g356000 3560.00 -1
Ac23g015422 58.00 Sb03g356100 3561.00 1
Ac23g015421 57.00 Sb03g356200 3562.00 1
Ac23g015418 54.00 Sb03g356600 3566.00 1
Ac23g015416 52.00 Sb03g356900 3569.00 -1
Ac23g015413 49.00 Sb03g357200 3572.00 1
Ac23g015411 47.00 Sb03g357300 3573.00 1
Ac23g015409 45.00 Sb03g357600 3576.00 -1
Ac23g015405 41.00 Sb03g357800 3578.00 -1
Ac23g015404 40.00 Sb03g358000 3580.00 -1
Ac23g015403 39.00 Sb03g358100 3581.00 1
Ac23g015401 37.00 Sb03g358200 3582.00 1
Ac23g015400 36.00 Sb03g358300 3583.00 1
Ac23g015398 34.00 Sb03g358400 3584.00 -1
Ac23g015397 33.00 Sb03g358600 3586.00 1
Ac23g015392 28.00 Sb03g358900 3589.00 1
Ac23g015391 27.00 Sb03g359200 3592.00 1
Ac23g015388 24.00 Sb03g359300 3593.00 1
Ac23g015386 22.00 Sb03g359800 3598.00 -1
Ac23g015382 18.00 Sb03g360200 3602.00 1
Ac23g015379 15.00 Sb03g360600 3606.00 -1
Ac23g015377 13.00 Sb03g360700 3607.00 1
Ac23g015374 10.00 Sb03g360800 3608.00 -1
Ac23g015367 3.00 Sb03g362700 3627.00 1
>LOCALE p-value : 0.00

the 2th path length 31
Ac23g007327 429.00 Sb03g150800 1508.00 -1
Ac23g007328 430.00 Sb03g150900 1509.00 -1
Ac23g007329 431.00 Sb03g151200 1512.00 -1
Ac23g007330 432.00 Sb03g151300 1513.00 1
Ac23g007332 434.00 Sb03g151500 1515.00 1
Ac23g007333 435.00 Sb03g151600 1516.00 -1
Ac23g007337 439.00 Sb03g152400 1524.00 -1
Ac23g007341 443.00 Sb03g152900 1529.00 -1
Ac23g007342 444.00 Sb03g153000 1530.00 -1
Ac23g007347 448.00 Sb03g154100 1541.00 -1
Ac23g007350 451.00 Sb03g154200 1542.00 1
Ac23g007351 452.00 Sb03g154300 1543.00 1
Ac23g007364 465.00 Sb03g155000 1550.00 1
Ac23g007365 466.00 Sb03g155100 1551.00 -1
Ac23g007373 473.00 Sb03g155300 1553.00 1
Ac23g007374 474.00 Sb03g155400 1554.00 1
Ac23g007384 484.00 Sb03g155700 1557.00 -1
Ac23g007391 489.00 Sb03g157200 1572.00 1
Ac23g024514 501.00 Sb03g157400 1574.00 1
Ac23g021530 511.00 Sb03g158100 1581.00 1
Ac23g021523 516.00 Sb03g158300 1583.00 1
Ac23g021516 522.00 Sb03g158400 1584.00 -1
Ac23g021515 523.00 Sb03g158700 1587.00 -1
Ac23g021513 525.00 Sb03g159200 1592.00 -1
Ac23g020588 528.00 Sb03g159500 1595.00 -1
Ac23g020593 529.00 Sb03g159600 1596.00 -1
Ac23g017858 549.00 Sb03g160200 1602.00 1
Ac23g021705 551.00 Sb03g162400 1624.00 1
Ac23g021708 554.00 Sb03g162500 1625.00 1
Ac23g021712 558.00 Sb03g162900 1629.00 -1
Ac23g021715 559.00 Sb03g163100 1631.00 1
>LOCALE p-value : 0.00

the 3th path length 9
>LOCALE p-value : 0.00
overlap with block 0+1th

the 4th path length 6
Ac23g007381 481.00 Sb03g152700 1527.00 -1
Ac23g007373 473.00 Sb03g152900 1529.00 1
Ac23g007351 452.00 Sb03g154200 1542.00 1
Ac23g007350 451.00 Sb03g154300 1543.00 1
Ac23g007341 443.00 Sb03g155300 1553.00 -1
Ac23g007285 393.00 Sb03g155400 1554.00 1
>LOCALE p-value : 0.00

the 5th path length 6
Ac23g027652 617.00 Sb03g160800 1608.00 1
Ac23g025738 605.00 Sb03g160900 1609.00 1
Ac23g024451 575.00 Sb03g161500 1615.00 -1
Ac23g021708 554.00 Sb03g162400 1624.00 1
Ac23g021705 551.00 Sb03g162500 1625.00 1
Ac23g024514 501.00 Sb03g162800 1628.00 1
>LOCALE p-value : 0.00

the 6th path length 5
Ac23g007156 269.00 Sb03g129800 1298.00 -1
Ac23g007163 276.00 Sb03g130700 1307.00 -1
Ac23g007215 326.00 Sb03g133800 1338.00 -1
Ac23g007223 334.00 Sb03g134300 1343.00 1
Ac23g007228 339.00 Sb03g135400 1354.00 -1
>LOCALE p-value : 0.00

the 7th path length 5
Ac23g015419 55.00 Sb03g124800 1248.00 -1
Ac23g015411 47.00 Sb03g129000 1290.00 1
Ac23g015386 22.00 Sb03g132300 1323.00 -1
Ac23g015378 14.00 Sb03g133700 1337.00 1
Ac23g015367 3.00 Sb03g133800 1338.00 1
>LOCALE p-value : 0.00

the 8th path length 5
>LOCALE p-value : 0.00
overlap with block 4+1th

the 9th path length 5
Ac23g007293 400.00 Sb03g412300 4123.00 1
Ac23g007284 392.00 Sb03g416500 4165.00 1
Ac23g007282 390.00 Sb03g417900 4179.00 -1
Ac23g007248 357.00 Sb03g420800 4208.00 -1
Ac23g007196 307.00 Sb03g423000 4230.00 1
>LOCALE p-value : 0.00

the 10th path length 5
Ac23g007284 392.00 Sb03g164700 1647.00 1
Ac23g007273 381.00 Sb03g165300 1653.00 1
Ac23g007269 377.00 Sb03g166800 1668.00 1
Ac23g007268 376.00 Sb03g168100 1681.00 -1
Ac23g007215 326.00 Sb03g169900 1699.00 -1
>LOCALE p-value : 0.00

the 11th path length 4
>LOCALE p-value : 0.00
overlap with block 0+1th

the 12th path length 4
>LOCALE p-value : 0.00
overlap with block 0+1th

the 13th path length 4
Ac23g007204 315.00 Sb03g232800 2328.00 1
Ac23g007222 333.00 Sb03g235600 2356.00 -1
Ac23g007254 363.00 Sb03g237200 2372.00 -1
Ac23g007258 366.00 Sb03g241200 2412.00 -1
>LOCALE p-value : 0.00

the 14th path length 4
>LOCALE p-value : 0.00
overlap with block 7+1th

the 15th path length 4
Ac23g007237 348.00 Sb03g427500 4275.00 1
Ac23g007260 368.00 Sb03g431100 4311.00 -1
Ac23g007262 370.00 Sb03g431900 4319.00 1
Ac23g007300 406.00 Sb03g432800 4328.00 -1
>LOCALE p-value : 0.00

the 16th path length 4
Ac23g007350 451.00 Sb03g062800 628.00 1
Ac23g007351 452.00 Sb03g062900 629.00 1
Ac23g007391 489.00 Sb03g063000 630.00 1
Ac23g020601 534.00 Sb03g067800 678.00 -1
>LOCALE p-value : 0.00

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 12
Ac25g010083 442.00 Sb01g217400 2174.00 1
Ac25g010086 439.00 Sb01g217700 2177.00 1
Ac25g010109 418.00 Sb01g219400 2194.00 -1
Ac25g010128 399.00 Sb01g219800 2198.00 -1
Ac25g010136 391.00 Sb01g222300 2223.00 -1
Ac25g010139 389.00 Sb01g222700 2227.00 1
Ac25g010148 379.00 Sb01g225700 2257.00 -1
Ac25g010157 370.00 Sb01g226500 2265.00 -1
Ac25g010165 362.00 Sb01g228100 2281.00 1
Ac25g010207 321.00 Sb01g228200 2282.00 1
Ac25g010236 293.00 Sb01g231200 2312.00 -1
Ac25g010287 243.00 Sb01g236200 2362.00 -1
>LOCALE p-value : 0.00

the 2th path length 8
Ac25g013073 79.00 Sb01g513700 5137.00 1
Ac25g013071 81.00 Sb01g514200 5142.00 1
Ac25g013059 92.00 Sb01g515800 5158.00 -1
Ac25g013035 115.00 Sb01g517700 5177.00 1
Ac25g013031 117.00 Sb01g517900 5179.00 -1
Ac25g013029 121.00 Sb01g518100 5181.00 -1
Ac25g013027 123.00 Sb01g518300 5183.00 1
Ac25g013007 140.00 Sb01g520400 5204.00 -1
>LOCALE p-value : 0.00

the 3th path length 8
Ac25g010313 217.00 Sb01g498900 4989.00 -1
Ac25g010267 262.00 Sb01g500800 5008.00 -1
Ac25g010216 312.00 Sb01g502500 5025.00 -1
Ac25g010207 321.00 Sb01g507500 5075.00 1
Ac25g010163 364.00 Sb01g508200 5082.00 -1
Ac25g010157 370.00 Sb01g508900 5089.00 -1
Ac25g010148 379.00 Sb01g510800 5108.00 -1
Ac25g010136 391.00 Sb01g512000 5120.00 -1
>LOCALE p-value : 0.00

the 4th path length 8
Ac25g010237 292.00 Sb01g199400 1994.00 -1
Ac25g010271 258.00 Sb01g201100 2011.00 -1
Ac25g010296 234.00 Sb01g204900 2049.00 -1
Ac25g010307 223.00 Sb01g207400 2074.00 -1
Ac25g010315 215.00 Sb01g209800 2098.00 -1
Ac25g010321 209.00 Sb01g211900 2119.00 1
Ac25g010327 203.00 Sb01g212700 2127.00 -1
Ac25g012994 153.00 Sb01g217400 2174.00 -1
>LOCALE p-value : 0.00

the 5th path length 7
>LOCALE p-value : 0.00
overlap with block 2+1th

the 6th path length 6
Ac25g010186 341.00 Sb01g522300 5223.00 1
Ac25g010211 317.00 Sb01g525900 5259.00 -1
Ac25g010215 313.00 Sb01g526900 5269.00 -1
Ac25g010231 298.00 Sb01g529200 5292.00 -1
Ac25g010250 279.00 Sb01g532500 5325.00 1
Ac25g010299 231.00 Sb01g532700 5327.00 -1
>LOCALE p-value : 0.00

the 7th path length 5
Ac25g010217 311.00 Sb01g002300 23.00 1
Ac25g010213 315.00 Sb01g002700 27.00 1
Ac25g010208 320.00 Sb01g003000 30.00 1
Ac25g010207 321.00 Sb01g003100 31.00 1
Ac25g010199 328.00 Sb01g003400 34.00 -1
>LOCALE p-value : 0.00

the 8th path length 5
Ac25g012998 149.00 Sb01g514900 5149.00 -1
Ac25g013045 106.00 Sb01g515500 5155.00 -1
Ac25g013059 92.00 Sb01g515800 5158.00 -1
Ac25g013061 90.00 Sb01g516000 5160.00 1
Ac25g013111 42.00 Sb01g516100 5161.00 -1
>LOCALE p-value : 0.00

the 9th path length 4
Ac25g013138 15.00 Sb01g434900 4349.00 -1
Ac25g013114 38.00 Sb01g439100 4391.00 1
Ac25g013113 39.00 Sb01g439200 4392.00 1
Ac25g013106 46.00 Sb01g440200 4402.00 1
>LOCALE p-value : 0.00

the 10th path length 4
Ac25g013085 67.00 Sb01g309600 3096.00 -1
Ac25g013071 81.00 Sb01g310200 3102.00 1
Ac25g013020 129.00 Sb01g313200 3132.00 -1
Ac25g012992 155.00 Sb01g316700 3167.00 -1
>LOCALE p-value : 0.00

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 23
Ac04g002317 326.00 Sb02g401600 4016.00 -1
Ac04g002323 322.00 Sb02g402600 4026.00 -1
Ac04g002340 305.00 Sb02g403700 4037.00 1
Ac04g002343 302.00 Sb02g404100 4041.00 -1
Ac04g002363 282.00 Sb02g405200 4052.00 -1
Ac04g002374 271.00 Sb02g405800 4058.00 -1
Ac04g002403 243.00 Sb02g407900 4079.00 1
Ac04g002408 238.00 Sb02g408000 4080.00 1
Ac04g002416 230.00 Sb02g408900 4089.00 -1
Ac04g002421 225.00 Sb02g409500 4095.00 -1
Ac04g002422 224.00 Sb02g409600 4096.00 1
Ac04g002425 221.00 Sb02g411000 4110.00 1
Ac04g002427 219.00 Sb02g411500 4115.00 1
Ac04g002429 217.00 Sb02g411600 4116.00 -1
Ac04g002445 202.00 Sb02g411900 4119.00 -1
Ac04g002447 200.00 Sb02g412100 4121.00 -1
Ac04g002452 195.00 Sb02g413100 4131.00 1
Ac04g002460 188.00 Sb02g413700 4137.00 1
Ac04g002469 179.00 Sb02g414700 4147.00 -1
Ac04g002474 174.00 Sb02g415000 4150.00 -1
Ac04g002479 168.00 Sb02g415500 4155.00 -1
Ac04g002488 161.00 Sb02g416000 4160.00 1
Ac04g002537 112.00 Sb02g416400 4164.00 -1
>LOCALE p-value : 0.00

the 2th path length 20
Ac04g002055 574.00 Sb02g325200 3252.00 1
Ac04g002050 577.00 Sb02g325900 3259.00 -1
Ac04g002048 578.00 Sb02g327500 3275.00 1
Ac04g002047 579.00 Sb02g327700 3277.00 -1
Ac04g002042 583.00 Sb02g327800 3278.00 -1
Ac04g002022 600.00 Sb02g329200 3292.00 1
Ac04g002014 604.00 Sb02g330600 3306.00 1
Ac04g002006 609.00 Sb02g330800 3308.00 1
Ac04g023477 626.00 Sb02g333300 3333.00 -1
Ac04g023478 627.00 Sb02g333600 3336.00 -1
Ac04g020971 634.00 Sb02g335000 3350.00 -1
Ac04g026928 639.00 Sb02g336000 3360.00 1
Ac04g027069 649.00 Sb02g338400 3384.00 -1
Ac04g026106 658.00 Sb02g338500 3385.00 -1
Ac04g026108 660.00 Sb02g339300 3393.00 -1
Ac04g028435 668.00 Sb02g339400 3394.00 1
Ac04g027876 674.00 Sb02g340700 3407.00 -1
Ac04g026565 681.00 Sb02g341200 3412.00 1
Ac04g028999 695.00 Sb02g341300 3413.00 -1
Ac04g020554 739.00 Sb02g342000 3420.00 -1
>LOCALE p-value : 0.00

the 3th path length 20
Ac04g011121 1011.00 Sb02g416400 4164.00 -1
Ac04g011124 1008.00 Sb02g416500 4165.00 1
Ac04g011125 1007.00 Sb02g416900 4169.00 1
Ac04g011130 1002.00 Sb02g417000 4170.00 -1
Ac04g011132 1000.00 Sb02g417300 4173.00 -1
Ac04g011134 998.00 Sb02g417500 4175.00 1
Ac04g011169 964.00 Sb02g419600 4196.00 -1
Ac04g011170 963.00 Sb02g419700 4197.00 -1
Ac04g011180 953.00 Sb02g420500 4205.00 1
Ac04g011181 952.00 Sb02g420600 4206.00 -1
Ac04g023288 942.00 Sb02g420700 4207.00 -1
Ac04g023289 941.00 Sb02g420900 4209.00 -1
Ac04g023290 940.00 Sb02g421400 4214.00 -1
Ac04g017910 930.00 Sb02g421600 4216.00 -1
Ac04g017897 917.00 Sb02g421800 4218.00 -1
Ac04g017893 913.00 Sb02g422100 4221.00 1
Ac04g017871 895.00 Sb02g422300 4223.00 1
Ac04g015017 871.00 Sb02g424500 4245.00 -1
Ac04g015015 869.00 Sb02g424800 4248.00 -1
Ac04g014962 819.00 Sb02g425600 4256.00 1
>LOCALE p-value : 0.00

the 4th path length 14
Ac04g015017 871.00 Sb02g390100 3901.00 -1
Ac04g014986 842.00 Sb02g392400 3924.00 1
Ac04g014985 841.00 Sb02g393200 3932.00 1
Ac04g014983 839.00 Sb02g394400 3944.00 -1
Ac04g014975 832.00 Sb02g395000 3950.00 1
Ac04g014973 830.00 Sb02g395500 3955.00 1
Ac04g014967 824.00 Sb02g395600 3956.00 -1
Ac04g014951 812.00 Sb02g396100 3961.00 -1
Ac04g014902 774.00 Sb02g396700 3967.00 -1
Ac04g014901 773.00 Sb02g396800 3968.00 1
Ac04g020554 739.00 Sb02g397600 3976.00 -1
Ac04g020714 731.00 Sb02g398400 3984.00 1
Ac04g028329 716.00 Sb02g398800 3988.00 1
Ac04g028435 668.00 Sb02g399100 3991.00 1
>LOCALE p-value : 0.00

the 5th path length 12
Ac04g011114 1018.00 Sb02g427900 4279.00 -1
Ac04g011108 1024.00 Sb02g428600 4286.00 1
Ac04g011099 1032.00 Sb02g428700 4287.00 1
Ac04g011081 1050.00 Sb02g428900 4289.00 1
Ac04g011065 1066.00 Sb02g429700 4297.00 1
Ac04g011058 1073.00 Sb02g429900 4299.00 -1
Ac04g011048 1083.00 Sb02g430300 4303.00 -1
Ac04g011047 1084.00 Sb02g430500 4305.00 -1
Ac04g011027 1104.00 Sb02g430700 4307.00 -1
Ac04g011023 1108.00 Sb02g431000 4310.00 1
Ac04g011020 1111.00 Sb02g431100 4311.00 -1
Ac04g011019 1112.00 Sb02g431300 4313.00 -1
>LOCALE p-value : 0.00

the 6th path length 11
Ac04g002240 400.00 Sb02g029000 290.00 -1
Ac04g002235 405.00 Sb02g029300 293.00 1
Ac04g002227 412.00 Sb02g030200 302.00 -1
Ac04g002225 415.00 Sb02g031000 310.00 1
Ac04g002215 425.00 Sb02g034700 347.00 -1
Ac04g002209 431.00 Sb02g038600 386.00 1
Ac04g002202 438.00 Sb02g039400 394.00 1
Ac04g002200 440.00 Sb02g040600 406.00 -1
Ac04g002197 443.00 Sb02g040800 408.00 -1
Ac04g002195 445.00 Sb02g042400 424.00 -1
Ac04g002191 449.00 Sb02g042600 426.00 -1
>LOCALE p-value : 0.00

the 7th path length 7
Ac04g022003 44.00 Sb02g390100 3901.00 -1
Ac04g021999 40.00 Sb02g390400 3904.00 1
Ac04g021995 36.00 Sb02g390600 3906.00 -1
Ac04g021986 27.00 Sb02g391100 3911.00 -1
Ac04g021984 25.00 Sb02g392100 3921.00 1
Ac04g021983 24.00 Sb02g392300 3923.00 -1
Ac04g022090 1.00 Sb02g392400 3924.00 1
>LOCALE p-value : 0.00

the 8th path length 6
>LOCALE p-value : 0.00
overlap with block 6+1th

the 9th path length 5
Ac04g010954 1177.00 Sb02g138100 1381.00 -1
Ac04g010974 1158.00 Sb02g138200 1382.00 1
